twitter_count
1
3
2
1
1
1
23
2
1
14
3
4
4
4
8
3
91
1
1
1
1
3
1
4
5
1
3
2
1
2
8
1
2
1
4
6
1
13
2
2
1
4
1
4
51
3
1
5
2
1
2
2
28
4
2
13
5
5
2
3
40
2
1
2
1
22
12
3
4
1
5
2
3
23
3
2
3
2
26
1
2
2
3
10
3
4
11
6
4
9
1
1
1
91
6
6
1
2
7
6
2
95
2
2
11
2
14
3
3
2
10
5
1
2
18
2
1
1
1
1
2
4
4
4
1
1
2
3
1
1
4
1
2
1
1
5
4
5
5
6
11
54
7
11
2
2
15
3
43
1
1
1
3
2
6
1
3
1
9
3
3
7
2
3
2
1
1
1
1
7
1
8
5
28
1
6
2
2
2
8
3
4
1
2
1
1
11
1
2
2
5
1
1
1
1
1
13
2
202
4
2
7
2
1
3
1
2
34
3
9
191
6
3
2
21
6
3
5
31
3
2
4
6
1
2
4
1
6
1
4
1
3
3
7
1
4
1
2
1
7
2
1
1
1
1
5
19
40
10
11
3
11
1
3
17
1
3
1
1
4
8
1
1
3
13
2
3
4
6
3
2
2
27
1
3
1
1
2
48
1
4
2
4
2
14
1
1
2
5
6
3
3
2
3
1
35
24
1
2
4
15
3
1
1
7
1
1
1
56
2
2
8
28
1
1
3
2
1
2
1
1
2
2
2
1
5
4
1
4
2
7
3
3
4
4
9
2
6
7
1
217
4
4
3
1
1
1
32
3
6
13
1
4
2
324
34
20
8
2
10
2
1
5
15
1
1
3
3
2
10
1
1
2
2
10
4
1
19
8
2
14
1
12
2
4
4
28
3
2
3
6
2
1
1
3
3
4
2
26
1
1
9
2
4
8
4
1
1
20
19
3
2
3
3
47
3
13
7
1
1
16
1
1
8
2
5
1
9
4
122
1
11
25
2
1
58
20
37
11
1
32
75
1
1
21
21
4
3
3
1
15
3
2
1
2
2
2
8
32
1
1
2
30
1
4
22
1
11
9
1
5
2
4
25
3
1
3
10
5
2
3
6
6
5
121
1
1
6
1
1
1
1
2
67
5
1
1
6
1
1
2
2
35
1
3
2
4
1
3
1
3
6
2
6
3
8
259
1
20
1
1
1
1
2
1
29
3
1
8
2
8
3
1
1
12
31
6
3
1
4
5
12
1
2
1
3
7
4
14
5
2
2
2
1
1
1
4
2
9
5
13
1
1
1
2
3
1
1
6
1
1
3
8
3
4
8
1
1
1
1
8
20
1
1
4
14
2
6
1
4
2
1
6
1
2
3
3
1
2
3
13
2
2
2
1
55
1
4
2
1
2
7
3
3
26
2
1
3
3
3
7
1
11
1
4
5
1
3
1
1
3
15
1
8
1
5
2
5
1
3
40
1
17
14
1
1
3
10
1
20
2
14
9
6
20
1
2
40
2
1
266
2
4
4
1
1
1
1
7
20
1
3
27
3
20
2
1
3
1
1
4
3
2
2
1
2
1
1
6
1
2
3
3
1
1
31
1
2
29
24
3
1
3
18
7
58
1
1
1
1
2
1
25
1
1
3
10
1
4
15
4
1
3
5
1
8
2
1
3
9
2
3
1
1
7
7
4
40
10
4
1
1
3
2
3
22
5
1
23
1
4
7
22
1
3
1
6
2
6
1
10
1
1
23
17
2
4
1
15
6
1
4
354
1
1
1
1
2
1
10
8
14
2
67
2
2
8
43
2
1
2
1
4
2
4
1
1
1
1
3
2
2
5
2
6
1
6
1
1
2
1
114
26
3
1
13
2
1
11
8
4
1
1
1
2
62
1
18
1
1
1
1
1
13
3
5
48
2
2
1
3
59
3
3
4
1
1
2
7
24
2
2
2
3
55
19
1
3
1
5
1
2
3
2
1
3
1
8
3
2
1
2
9
1
1
23
3
5
2
1
4
4
3
2
1
11
4
1
1
2
2
1
3
9
1
4
5
4
4
1
2
2
1
1
7
3
14
12
3
1
7
1
1
3
5
2
14
19
5
1
1
4
1
1
5
20
3
5
1
2
2
8
4
10
1
2
1
5
1
1
3
5
2
7
1
8
4
2
1
1
3
7
1
2
87
2
2
2
2
3
12
10
1
15
1
1
13
3
10
149
2
1
2
1
27
1
1
12
1
5
2
473
7
15
1
4
2
1
10
4
2
2
4
6
4
17
2
26
15
9
4
1
2
3
2
1
2
1
4
8
12
10
1
8
13
1
1
1
2
17
67
5
3
5
2
3
1
2
2
3
2
1
1
5
1
1
2
2
1
2
1
7
8
1
2
3
23
2
5
6
1
4
1
5
1
2
7
2
2
4
2
1
4
5
1
2
4
34
1
2
1
6
14
1
5
4
4
1
5
2
3
3
2
1
2
1
1
1
1
1
1
12
5
1
11
6
1
2
67
6
9
135
1
7
2
1
3
1
1
20
12
2
2
2
1
5
5
3
2
1
1
2
10
7
10
1
1
2
1
30
3
2
16
1
4
1
8
1
2
1
3
3
170
1
4
2
3
27
6
5
2
1
485
1
2
1
2
1
3
3
2
1
1
3
6
3
8
1
4
1
9
6
12
1
5
2
1
1
1
5
1
3
1
1
7
1
2
2
2
1
1
30
2
6
6
1
13
1
3
1
3
6
3
1
34
5
1
2
1
1
1
17
1
1
11
3
4
3
4
6
2
4
15
1
1
2
1
4
4
5
8
2
1
3
5
9
5
3
1
6
4
1
1
1
1
30
4
1
4
143
1
4
7
1
7
1
69
1
6
47
8
12
4
4
1
4
2
1
3
9
4
1
2
1
8
1
3
1
1
2
5
1
3
1
1
2
1
2
2
1
1
5
5
3
2
1
2
31
9
22
1
1
1
3
2
5
2
139
2
3
113
12
1
2
1
1
5
1
4
1
29
2
2
1
2
11
1
2
3
19
1
2
2
3
4
1
1
1
2
49
2
2
1
1
3
1
4
2
2
1
3
3
1
2
1
1
1
4
8
1
1
3
1
1
1
1
41
11
4
7
1
1
1
2
1
1
1
14
2
13
7
2
2
1
1
1
1
1
2
3
11
1
1
1
1
6
2
1
5
1
4
1
6
44
1
4
2
8
2
1
13
2
4
14
3
1
1
1
2
33
1
1
3
22
4
8
1
2
3
1
2
6
1
3
3
5
2
6
3
7
1
1
84
5
34
2
1
3
1
1
4
2
1
3
2
1
2
3
1
1
12
5
1
2
4
4
1
4
3
2
1
1
14
1
1
2
5
2
5
1
22
11
1
2
22
6
2
3
7
1
21
1
9
3
1
1
4
6
13
1
5
2
1
10
10
11
1
1
11
6
1
1
1
3
4
1
2
1
1
1
16
1
14
10
11
1
3
1
3
5
12
7
5
2
4
1
3
3
2
13
1
1
1
2
2
4
3
1
2
2
1
1
3
336
5
6
1
2
1
3
8
1
25
1
7
1
25
4
2
1
28
5
9
7
3
7
16
1
1
2
3
2
1
1
4
2
1
1
1
9
1
1
351
2
12
1
1
30
2
1
18
10
2
1
11
1
2
5
1
63
1
4
1
1
1
1
1
5
1
8
29
2
3
1
15
1
1
2
1
3
4
89
1
16
2
2
8
1
1
7
5
10
23
7
3
1
1
1
1
2
6
25
5
2
1
1
2
6
1
1
1
6
1
5
414
1
1
1
5
37
3
1
2
4
2
1
2
4
5
4
3
3
3
2
6
1
2
3
29
1
2
6
2
3
1
1
3
3
68
6
1
1
6
3
1
1
3
1
7
6
3
2
1
2
1
1
1
8
13
2
8
13
18
1
1
1
2
2
5
5
9
1
1
1
3
1
2
2
1
9
2
3
1
1
63
5
8
45
10
2
24
1
12
52
49
3
1
2
2
1
16
1
1
3
1
39
15
2
7
1
2
4
25
6
6
1
2
1
14
4
4
1
1
6
3
9
1
4
2
1
3
41
3
2
3
1
1
22
1
1
1
1
1
2
6
1
5
1
3
3
1
3
3
2
5
1
2
3
3
1
22
3
2
324
1
3
1
1
1
2
2
1
2
1
6
3
4
1
3
6
1
1
1
1
3
8
31
1
139
9
1
1
2
2
7
9
1
2
1
1
5
9
1
1
1
1
1
3
23
1
5
2
2
1
9
1
2
9
1
4
3
1
2
1
102
61
1
3
2
2
1
5
4
2
7
1
1
3
4
497
25
9
1
5
1
10
1
3
1
5
2
3
8
2
1
2
2
5
1
29
8
1
3
24
4
11
1
1
13
1
1
1
2
2
2
1
1
5
7
3
1
1
6
5
3
7
1
2
2
1
4
35
1
1
7
1
5
1
4
2
1
2
4
1
1
5
1
2
1
2
2
1
1
1
3
3
1
3
1
1
1
2
1
2
2
1
1
5
5
3
1
7
1
6
1
1
2
12
3
1
5
8
1
4
2
10
2
1
18
1
1
39
1
14
15
1
1
3
3
11
3
3
1
4
5
1
1
2
2
3
3
4
4
4
1
4
3
12
4
4
2
1
4
2
1
2
1
1
1
53
10
2
2
2
13
2
2
2
29
1
20
17
6
2
2
1
2
3
7
1
3
1
1
1
8
22
1
2
189
1
1
3
1
1
3
14
2
1
7
1
2
2
1
1
3
3
3
1
86
7
1
3
1
3
2
2
1
6
2
9
1
2
8
1
2
4
3
6
2
5
3
1
2
3
1
1
8
1
3
1
1
1
3
1
4
1
23
5
1
15
2
2
2
6
1
1
4
3
1
2
3
4
1
14
5
1
2
182
10
12
6
2
1
8
1
1
9
19
1
6
2
1
25
1
1
4
2
1
1
11
6
3
3
4
6
1
76
1
3
2
11
2
30
2
3
2
17
1
47
1
3
9
1
2
1
3
1
10
1
4
1
1
1
3
5
4
21
4
3
17
1
3
12
28
3
3
2
242
3
1
4
12
4
1
1
12
1
30
4
1
5
1
1
1
1
14
3
1
1
8
1
2
32
1
2
1
2
7
4
4
2
1
6
5
11
5
30
1
7
2
3
26
6
8
1
1
1
11
1
1
1
3
1
3
1
1
3
2
3
3
1
2
1
2
1
3
9
1
1
16
2
2
2
12
2
2
1
1
2
6
2
1
9
1
1
2
1
2
3
1
3
4
2
2
2
1
3
5
4
2
5
1
6
2
1
1
2
1
1
886
4
4
4
501
2
2
41
1
1
5
5
5
8
61
2
1
13
6
7
2
2
3
1
3
1
4
7
1
21
5
1
2
2
1
8
4
1
1
4
7
1
76
1
16
2
1
6
4
3
11
1
3
22
4
1
1
1
1
2
1
1
1
17
1
14
5
25
1
1
2
8
1
2
1
2
2
4
3
6
4
1
10
1
1
4
18
3
18
1
12
1
8
1
1
5
2
4
18
10
2
13
1
1
5
3
2
1
1
2
1
21
4
3
1
3
5
2
1
4
1
14
1
41
1
1
1
8
5
1
4
1
3
18
1
1
3
2
4
8
2
1
1
1
3
11
9
1
1
3
2
17
7
3
4
15
5
3
3
26
12
5
1
4
1
3
21
1
2
2
2
4
4
3
70
4
3
1
1
9
4
30
8
1
34
51
1
3
4
4
4
3
1
2
1
1
7
11
1
1
2
3
2
3
1
8
1
11
1
6
2
2
2
1
4
3
1
5
2
1
22
1
1
1
1
3
3
3
56
3
2
3
17
1
2
7
12
13
17
1
14
5
1
6
1
3
22
5
5
3
2
1
2
4
4
1
1
5
6
1
1
3
1
1
10
41
3
1
9
2
2
4
2
2
2
1
8
1
1
1
7
4
1
2
2
2
8
1
10
1
259
3
3
11
2
1
2
3
1
1
65
4
6
3
1
3
2
2
2
1
1
1
1
7
1
2
6
2
4
64
21
1
2
1
3
1
1
14
6
3
6
8
1
5
2
2
4
1
13
4
1
1
2
3
1
4
3
1
4
17
3
2
1
63
7
1
1
1
1
4
2
1
1
5
1
17
2
2
9
1
2
1
1
1
2
16
4
2
2
1
1
2
8
1
17
72
7
2
2
2
1
1
48
16
2
1
3
2
2
17
1
1
1
2
3
2
2
4
3
1
2
7
15
2
64
5
1
2
11
2
2
6
1
4
18
5
62
5
3
3
18
1
2
2
12
1
1
9
2
12
2
2
3
3
3
1
1
2
1
1
2
3
1
2
1
7
1
10
1
1
2
1
4
1
1
1
1
2
2
2
1
1
22
8
1
3
3
3
2
1
1
3
4
61
1
4
9
8
2
19
1
2
3
1
9
1
1
1
3
3
48
1
2
5
26
42
5
1
1
1
1
4
25
18
3
2
10
13
3
4
1
7
2
3
11
2
2
1
1
1
3
2
15
12
9
11
8
1
15
5
7
1
1
3
34
1
1
11
3
1
15
1
2
4
17
6
1
1
1
12
1
3
1
1
3
1
13
2
3
1
1
1
36
1
1
2
1
3
3
11
7
1
21
3
15
24
5
1
2
7
7
3
1
2
3
1
7
16
1
3
1
1
3
1
2
24
4
1
1
2
1
26
5
11
1
1
17
10
5
4
1
4
4
1
7
3
12
3
1
268
1
4
1
2
2
2
4
1
3
1
5
1
97
1
1
3
1
1
1
1
11
1
20
3
1
2
3
1
1
1
2
4
8
2
4
1
1
1
1
4
1
3
4
1
1
2
4
11
2
1
8
1
1
1
1
2
8
5
5
2
1
7
1
1
1
1
1
1
2
1
1
1
4
1
1
3
7
3
3
1
13
235
134
5
14
8
7
2
11
6
1
1
2
3
4
3
1
1
2
21
1
10
9
3
1
25
1
2
3
2
3
54
1
10
1
3
11
3
1
6
8
5
12
8
3
1
78
2
3
12
1
1
1
4
3
2
31
1
2
9
1
5
3
1
1
4
1
2
14
6
6
1
8
76
13
44
8
1
1
2
2
1
34
3
18
2
3
3
2
13
2
4
3
29
12
3
1
13
8
5
2
5
6
3
3
1
1
2
1
1
5
1
4
1
1
16
16
5
1
5
23
1
1
6
9
2
80
7
14
2
3
4
1
6
2
1
3
2
64
2
1
4
1
55
7
7
3
12
3
16
2
2
26
62
2
7
1
1
1
2
1
14
2
3
29
4
1
48
18
1
3
11
6
1
3
1
6
22
3
74
3
1
1
1
2
5
2
3
1
5
4
1
2
3
2
13
2
1
1
1
8
1
8
1
25
1
20
4
1
2
1
3
3
1
12
2
8
6
2
1
2
1
5
4
1
3
1
1
1
1
1
8
2
11
1
9
2
1
1
3
7
2
4
1
47
1
1
1
1
2
1
10
1
5
14
3
1
2
2
1
2
5
1
5
4
6
3
2
2
137
1
18
17
3
1
5
1
1
1
1
19
2
2
74
4
13
4
2
4
4
11
7
2
4
11
1
2
2
5
262
4
1
1
25
1
3
3
1
3
5
1
18
1
5
3
1
5
11
16
15
3
2
3
3
1
1
1
1
2
1
1
16
3
2
1
2
7
2
1
9
2
1
10
1
1
1
2
2
1
5
1
1
1
1
2
4
43
6
2
10
5
2
6
1
3
1
3
2
5
24
1
3
1
3
1
1
2
8
4
1
6
2
1
23
1
8
1
2
1
8
1
4
62
1
4
1
1
4
1
1
4
7
33
2
3
4
1
1
6
5
5
2
2
1
1
4
2
15
1
3
1
1
1
49
2
1
1
7
1
16
5
1
13
2
1
2
1
1
13
21
2
2
2
1
1
1
8
1
10
2
1
1
96
1
1
18
3
1
4
6
3
2
3
1
3
4
1
2
10
1
4
2
2
1
2
27
1
8
1
1
1
1
10
2
2
10
1
1
1
1
1
2
1
7
4
1
1
2
4
1
1
1
1
4
22
6
1
2
1
6
2
2
5
1
1
4
3
1
6
1
3
3
20
96
1
5
6
1
2
1
2
20
22
1
1
11
2
1
1
1
8
2
3
18
1
2
2
2
1
1
3
5
2
1
2
17
2
3
1
2
5
1
12
1
1
3
8
4
57
8
5
1
5
3
8
2
18
5
1
2
1
3
7
7
1
1
2
4
5
1
37
1
1
1
2
2
1
2
1
9
12
2
5
7
2
5
1
1
11
5
1
4
1
1
2
4
13
1
2
3
1
1
10
3
1
4
2
1
15
11
23
1
4
2
1
5
2
1
3
30
1
3
1
2
4
9
2
6
3
1
8
20
2
2
2
1
3
12
5
8
4
1
32
26
2
1
2
3
1
1
5
2
1
2
2
1
70
7
4
2
4
2
1
2
4
1
1
2
3
2
5
12
1
5
3
1
5
1
1
2
1
2
3
3
1
2
2
1
2
3
1
1
2
1
3
22
2
2
24
3
1
2
2
1
1
1
25
7
4
1
6
1
4
3
54
28
1
3
4
3
4
1
1
2
1
4
3
1
1
1
1
2
6
3
2
1
1
5
2
1
6
2
1
3
17
1
2
1
2
1
2
4
25
1
21
1
8
1
11
2
5
3
1
3
38
8
1
1
2
2
4
2
3
1
3
1
9
1
1
2
1
4
1
1
12
1
1
11
28
5
6
2
10
1
2
9
1
1
2
2
86
1
25
1
4
1
5
1
93
2
2
1
2
2
1
1
2
8
35
4
1
1
2
1
4
2
3
1
2
1
1
1
1
19
1
5
1
1
1
3
23
7
1
2
2
1
10
11
6
2
4
6
3
1
9
2
5
6
2
1
26
3
2
4
1
3
1
2
2
1
2
2
2
3
1
4
1
9
5
1
1
2
1
3
1
2
1
9
3
1
14
1
13
2
1
1
1
1
16
1
1
4
5
31
1
1
1
1
2
2
2
2
8
2
2
4
21
1
1
1
1
5
1
3
11
5
2
3
1
41
1
4
4
2
1
6
9
6
2
2
2
1
3
1
5
14
1
1
2
3
1
12
2
10
13
2
22
1
3
4
2
1
2
1
1
7
2
3
33
1
2
3
2
5
4
2
4
2
3
6
2
1
1
6
2
5
1
2
12
3
23
1
1
1
3
8
5
1
2
1
5
2
4
44
5
43
2
3
2
61
4
3
1
1
5
1
21
2
1
10
4
1
10
2
13
1
1
1
2
1
3
1
3
1
5
9
1
6
4
2
6
2
1
2
2
4
25
1
1
1
5
3
55
1
4
6
5
1
7
1
1
2
7
15
21
4
1
1
10
8
8
1
1
3
1
5
2
6
1
22
1
3
24
4
3
3
9
3
12
3
5
1
1
1
3
1
5
1
5
7
2
1
2
4
2
1
1
1
3
1
2
11
8
3
1
30
2
1
1
4
3
4
2
2
8
1
1
2
1
3
4
1
13
18
1
13
1
1
7
1
3
2
2
1
19
2
1
3
11
1
4
10
2
1
2
1
4
3
1
1
13
1
1
1
2
1
1
13
5
3
4
7
2
3
2
22
1
2
3
35
4
1
1
1
1
3
5
15
1
1
55
1
6
15
6
3
2
10
3
2
1
3
3
3
2
2
2
2
1
1
1
9
2
5
1
2
1
5
1
2
1
1
1
1
19
4
3
1
1
1
2
1
1
1
4
7
28
18
1
4
4
1
12
4
2
2
12
1
1
1
18
137
2
1
1
12
3
2
1
3
3
2
3
7
1
3
2
2
1
4
1
3
8
3
1
6
3
17
4
2
2
3
2
2
2
2
10
1
2
8
6
1
1
73
1
1
3
9
24
1
1
9
15
1
32
1
12
31
1
2
20
13
1
1
5
2
1
1
1
5
1
4
5
11
2
19
4
13
5
1
1
1
1
2
3
2
20
8
1
1
2
1
1
13
5
2
1
4
2
2
1
2
4
1
1
2
3
6
1
7
1
13
3
1
1
21
2
1
10
5
1
11
2
2
18
1
3
2
3
1
4
1
1
3
46
1
1
2
2
2
16
2
4
1
1
8
1
1
5
1
4
4
1
22
2
1
2
101
2
2
4
2
1
2
3
4
9
1
3
3
1
1
1
2
1
6
1
1
6
1
6
1
1
2
2
2
2
3
1
2
6
17
4
6
3
6
17
6
1
5
1
1
6
1
3
2
1
2
2
3
2
1
2
1
1
5
3
1
14
1
1
3
5
3
3
2
1
6
1
1
3
1
5
1
1
1
4
1
1
2
10
3
3
31
1
3
3
3
4
2
1
2
3
17
1
1
2
4
26
2
2
1
2
49
1
1
13
1
2
1
16
1
2
2
4
1
3
3
17
1
4
3
1
3
8
6
1
3
3
2
3
2
3
5
4
1
1
1
5
1
2
11
9
4
1
5
2
6
5
16
10
1
2
2
65
1
2
1
5
3
2
1
6
1
1
2
2
6
2
4
3
2
1
2
3
4
1
1
11
2
14
4
9
4
1
1
4
2
5
4
1
256
1
75
2
2
4
4
2
3
6
5
1
3
3
5
56
1
6
1
1
2
2
8
1
2
1
30
6
5
1
1
5
5
1
2
1
4
2
1
66
1
5
4
22
1
1
1
2
2
4
1
7
10
4
4
30
9
1
2
3
2
1
5
4
2
2
14
5
19
2
32
456
3
1
1
6
2
1
9
10
1
4
2
4
1
14
2
1
1
1
1
1
4
1
1
2
15
1
5
1
43
8
1
8
1
15
7
6
5
2
2
6
4
1
1
1
1
1
5
19
1
2
2
2
20
19
2
2
1
1
3
1
2
1
2
5
1
1
1
1
1
7
1
6
28
1
3
1
6
1
8
27
4
1
7
1
3
1
9
6
2
7
47
2
2
3
1
5
34
8
1
2
7
1
8
1
6
2
15
13
18
3
2
13
72
1
1
1
1
7
1
2
1
1
1
2
6
7
1
2
2
1
26
7
4
2
5
1
4
2
3
1
17
69
3
2
1
2
3
1
4
2
2
4
1
1
10
2
2
3
30
10
1
6
1
1
10
1
3
4
4
4
1
2
6
2
6
5
3
2
1
2
1
2
1
7
2
54
2
5
1
4
1
3
2
1
10
2
1
7
1
2
1
1
6
1
2
2
2
4
2
1
99
1
3
5
5
2
3
1
2
23
1
1
3
2
1
1
2
2
12
35
2
2
71
71
18
2
1
1
9
6
1
3
8
4
32
3
3
1
2
15
6
1
8
1
2
2
2
1
3
120
1
3
10
9
2
2
2
1
3
3
127
14
2
1
8
2
3
2
2
56
1
20
2
5
1
3
1
3
7
19
56
10
5
7
1
6
1
3
3
1
2
65
7
1
1
2
1
1
1
3
10
3
1
12
2
1
10
1
1
10
1
1
21
1
1
1
1
1
8
1
1
6
2
1
2
41
1
4
1
1
1
11
2
3
1
1
1
3
6
2
142
5
1
233
7
3
2
1
1
2
1
16
1445
2
15
1
1
2
1
1
6
109
3
7
1
1
1
2
2
1
1
5
5
14
2
1
8
2
1
2
3
1
3
6
3
2
101
3
3
8
5
2
1
20
1
1
2
1
1
42
1
1
1
151
1
8
3
24
5
1
3
1
1
1
2
2
2
8
1
7
5
19
13
7
1
68
1
1
2
1
2
5
6
1
8
1
1
1
6
6
63
3
10
1
1
1
2
1
6
31
3
3
2
1
116
1
2
3
1
4
2
1
2
5
17
33
1
15
1
4
2
1
4
28
1
6
2
1
1
1
3
13
1
1
1
1
1
1
2
33
1
9
3
16
3
5
4
2
2
4
2
1
1
1
1
7
1
5
1
2
2
3
38
1
3
4
25
3
6
19
1
17
12
4
9
5
4
7
1
1
5
84
12
3
2
2
2
2
8
4
17
2
1
1
1
1
3
2
1
1
1
1
5
1
3
2
1
1
1
5
1
2
1
1
1
1
1
2
1
12
1
1
2
4
230
1
3
2
3
1
5
1
4
5
2
3
5
1
1
2
1
1
2
13
4
1
15
2
65
8
1
2
2
2
15
3
26
1
4
2
2
22
1
21
2
12
3
2
1
129
2
2
1
3
2
1
1
3
25
2
5
4
2
1
1
2
6
1
1
1
467
2
1
2
103
2
8
2
6
1
1
2
1
3
1
1
2
1
1
2
3
1
2
11
1
1
2
1
209
7
1
1
2
1
1
1
1
4
2
3
9
2
8
3
2
2
2
2
2
9
1
4
1
5
2
2
2
3
3
1
1
2
28
3
101
1
1
4
3
1
2
2
2
3
3
6
2
1
1
2
2
12
8
1
1
3
4
2
1
1
2
1
1
1
2
1
3
3
2
3
11
7
6
4
3
1
11
2
2
1
1
1
8
50
1
1
4
10
2
16
2
18
8
53
1
4
2
6
4
6
1
5
1
1
1
4
4
5
1
2
1
1
2
1
5
2
7
1
2
1
1
4
874
11
1
1
1
2
1
1
2
3
1
3
7
8
7
3
3
15
1
3
3
2
5
1
3
1
18
1
3
2
27
4
3
45
1
1
15
1
1
2
9
2
16
1
2
1
3
3
2
3
1
1
2
6
2
1
4
2
2
1
1
6
3
1
2
1
3
1
2
1
3
2
2
8
16
2
1
15
1
2
1
16
2
6
3
1
1
5
2
1
8
2
1
2
1
1
6
2
2
2
3
4
11
23
4
1
1
1
1
1
1
9
2
1
1
3
3
5
2
2
1
1
3
1
24
2
1
4
1
1
14
14
1
1
3
4
8
4
6
14
9
1
11
3
2
109
4
9
3
6
2
8
2
2
3
1
2
3
1
8
1
5
1
5
3
1
4
2
4
1
4
1
1
4
3
1
1
4
1
11
2
1
1
1
1
1
1
2
2
1
31
4
1
2
2
2
1
2
2
3
1
13
4
3
1
2
17
9
1
1
1
2
17
1
9
2
12
4
2
3
1
1
59
13
1
1
1
3
89
7
1
3
2
2
3
14
5
15
2
7
2
1
2
1
2
18
1
72
1
1
1
3
2
1
6
5
4
2
66
1
3
1
1
12
6
1
1
2
5
2
27
1
1
1
42
2
3
3
1
2
5
2
4
101
6
2
5
2
1
15
4
1
1
207
3
6
2
1
1
3
12
13
1
1
4
1
2
2
1
1
13
1
3
3
1
3
1
10
2
1
3
2
4
1
1
19
3
1
16
5
3
3
1
1
1
2
1
2
12
142
1
2
1
2
2
1
3
3
1
1
25
36
1
12
8
1
3
1
2
3
2
2
2
1
3
23
2
7
2
2
53
14
1
3
2
282
1
2
2
5
7
10
35
5
5
5
5
10
5
4
1
6
2
2
3
1
8
1
19
6
17
22
63
1
1
1
1
3
1
4
1
1
2
165
2
5
4
17
1
2
1
29
6
1
1
4
1
17
4
33
66
2
1
2
4
4
1
1
2
5
1
6
2
1
2
20
1
1
1
1
1
47
4
5
1
4
2
1
8
2
2
3
8
1
1
2
3
64
6
1
1
2
12
1
1
1
1
2
1
5
28
3
1
3
1
1
5
1
1
1
5
2
1
1
2
6
5
1
29
1
1
7
1
2
1
21
1
7
1
7
2
1
2
1
2
3
3
1
2
2
1
37
5
3
6
41
1
1
9
2
8
4
1
1
1
8
2
3
6
1
6
2
1
3
5
3
22
2
5
